date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:14	59946/59946	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-ea2a%22	https://myresipi.com/app/plugins/revslider/public/assets/css/rs6.css?ver=6.2.17	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/revslider/public/assets/css/rs6b3bd.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:14	98/98	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-62%22	https://myresipi.com/app/plugins/search-placeholder-avada/public/css/search-placeholder-avada-public.css?ver=1.1.0	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/search-placeholder-avada/public/css/search-placeholder-avada-publicf488.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:14	6811/6811	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-1a9b%22	https://myresipi.com/app/plugins/add-search-to-menu/public/css/ivory-search.min.css?ver=4.5.10	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/add-search-to-menu/public/css/ivory-search.min3172.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:15	177090/177090	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-2b3c2%22	https://myresipi.com/app/themes/Avada/assets/css/style.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/style.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:15	735744/735744	---MCZ	200	added ('OK')	text/css	etag:W/%226870ef17-b3a00%22	https://myresipi.com/app/uploads/fusion-styles/b86997f8b06d0bb82c54d82bcf876d41.min.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/uploads/fusion-styles/b86997f8b06d0bb82c54d82bcf876d41.min950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:15	788/788	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-314%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-1c.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-1c.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:15	1165/1165	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-48d%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-2c.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-2c.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:15	1534/1534	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-5fe%22	https://myresipi.com/app/themes/Avada/assets/css/media/min-2c-max-3c.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/min-2c-max-3c.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:16	1389/1389	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-56d%22	https://myresipi.com/app/themes/Avada/assets/css/media/min-3c-max-4c.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/min-3c-max-4c.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:16	1081/1081	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-439%22	https://myresipi.com/app/themes/Avada/assets/css/media/min-4c-max-5c.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/min-4c-max-5c.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:16	708/708	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-2c4%22	https://myresipi.com/app/themes/Avada/assets/css/media/min-5c-max-6c.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/min-5c-max-6c.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:16	4215/4215	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-1077%22	https://myresipi.com/app/themes/Avada/assets/css/media/min-shbp.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/min-shbp.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:17	7487/7487	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-1d3f%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-shbp.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-shbp.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:17	23815/23815	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-5d07%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-sh-shbp.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-sh-shbp.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:17	13581/13581	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-350d%22	https://myresipi.com/app/themes/Avada/assets/css/media/min-768-max-1024-p.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/min-768-max-1024-p.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:17	1262/1262	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-4ee%22	https://myresipi.com/app/themes/Avada/assets/css/media/min-768-max-1024-l.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/min-768-max-1024-l.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:17	9396/9396	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-24b4%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-sh-cbp.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-sh-cbp.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:18	225/225	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-e1%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-sh-sbp.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-sh-sbp.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:18	2693/2693	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-a85%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-sh-640.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-sh-640.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:18	286/286	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-11e%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-shbp-18.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-shbp-18.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:18	62/62	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-3e%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-shbp-32.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-shbp-32.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:19	1272/1272	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-4f8%22	https://myresipi.com/app/themes/Avada/assets/css/media/min-sh-cbp.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/min-sh-cbp.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:19	3183/3183	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-c6f%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-640.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-640.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:19	583/583	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-247%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-main.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-main.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:19	96/96	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-60%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-cbp.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-cbp.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:19	159/159	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-9f%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-sh-cbp-cf7.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-sh-cbp-cf7.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:20	3158/3158	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-c56%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-640-sliders.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-640-sliders.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:20	3244/3244	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-cac%22	https://myresipi.com/app/themes/Avada/assets/css/media/max-sh-cbp-sliders.min.css?ver=6.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/themes/Avada/assets/css/media/max-sh-cbp-sliders.min18cf.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:20	1875/1875	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-753%22	https://myresipi.com/app/plugins/fusion-builder/assets/css/media/max-sh-cbp.min.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/fusion-builder/assets/css/media/max-sh-cbp.min950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:20	5127/5127	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-1407%22	https://myresipi.com/app/plugins/fusion-builder/assets/css/media/min-768-max-1024-p.min.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/fusion-builder/assets/css/media/min-768-max-1024-p.min950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:21	1319/1319	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-527%22	https://myresipi.com/app/plugins/fusion-builder/assets/css/media/max-640.min.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/fusion-builder/assets/css/media/max-640.min950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:21	75/75	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-4b%22	https://myresipi.com/app/plugins/fusion-builder/assets/css/media/max-1c.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/fusion-builder/assets/css/media/max-1c950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:21	230/230	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-e6%22	https://myresipi.com/app/plugins/fusion-builder/assets/css/media/max-2c.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/fusion-builder/assets/css/media/max-2c950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:21	582/582	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-246%22	https://myresipi.com/app/plugins/fusion-builder/assets/css/media/min-2c-max-3c.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/fusion-builder/assets/css/media/min-2c-max-3c950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:21	564/564	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-234%22	https://myresipi.com/app/plugins/fusion-builder/assets/css/media/min-3c-max-4c.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/fusion-builder/assets/css/media/min-3c-max-4c950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:22	504/504	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-1f8%22	https://myresipi.com/app/plugins/fusion-builder/assets/css/media/min-4c-max-5c.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/fusion-builder/assets/css/media/min-4c-max-5c950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:22	312/312	---MCZ	200	added ('OK')	text/css	etag:W/%22686b23e1-138%22	https://myresipi.com/app/plugins/fusion-builder/assets/css/media/min-5c-max-6c.css?ver=2.2.3	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/fusion-builder/assets/css/media/min-5c-max-6c950a.css	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:22	89496/89496	---MCZ	200	added ('OK')	application/javascript	etag:W/%226033c8d8-15d98%22	https://myresipi.com/wp/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/wp/wp-includes/js/jquery/jquery.min9d52.js	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:22	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%226033c8d8-2bd8%22	https://myresipi.com/wp/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/wp/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:23	122918/122918	---MCZ	200	added ('OK')	application/javascript	etag:W/%22686b23e1-1e026%22	https://myresipi.com/app/plugins/LayerSlider/assets/static/layerslider/js/layerslider.utils.js?ver=6.11.1	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/LayerSlider/assets/static/layerslider/js/layerslider.utils3584.js	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:23	129109/129109	---MCZ	200	added ('OK')	application/javascript	etag:W/%22686b23e1-1f855%22	https://myresipi.com/app/plugins/LayerSlider/assets/static/layerslider/js/layerslider.kreaturamedia.jquery.js?ver=6.11.1	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/LayerSlider/assets/static/layerslider/js/layerslider.kreaturamedia.jquery3584.js	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:23	21779/21779	---MCZ	200	added ('OK')	application/javascript	etag:W/%22686b23e1-5513%22	https://myresipi.com/app/plugins/LayerSlider/assets/static/layerslider/js/layerslider.transitions.js?ver=6.11.1	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/LayerSlider/assets/static/layerslider/js/layerslider.transitions3584.js	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:24	119386/119386	---MCZ	200	added ('OK')	application/javascript	etag:W/%22686b23e1-1d25a%22	https://myresipi.com/app/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.2.17	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/revslider/public/assets/js/rbtools.minb3bd.js	(from https://myresipi.com/cara-membuat-nasi-lemak/)
21:16:24	323042/323042	---MCZ	200	added ('OK')	application/javascript	etag:W/%22686b23e1-4ede2%22	https://myresipi.com/app/plugins/revslider/public/assets/js/rs6.min.js?ver=6.2.17	C:/My%20Web%20Sites/Cara%20Masak%20Nasi%20Lemak%20Instant,%20Resipi%20Cepat%20Siap%20&%20Sesuai%20Masak%20Waktu%20Sahur/myresipi.com/app/plugins/revslider/public/assets/js/rs6.minb3bd.js	(from https://myresipi.com/cara-membuat-nasi-lemak/)
